storepath,iteration,libraryid
/nix/store/b80zdj329mqfsiyncbnkg1glmmfymnl5-ghc-7.10.1,67,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/k31bsnypwzbhqlwrm34k647idm8qcslj-ghc-7.10.1,68,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/3n4cmz1jxv1141v2pg9g6y9bixajg5l9-ghc-7.10.1,69,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/9sv5azygi6ndkhzdg65688qg54cp0vnb-ghc-7.10.1,70,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/jfncsz1xs4yp6yx6kdzj59x8xj71y1qb-ghc-7.10.1,71,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/6pdysfhp0y5fs8ycfffqw7xbmgcda3xi-ghc-7.10.1,72,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/6pkjmndl0vwssi01svl7x0z9b8gj8zxd-ghc-7.10.1,73,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/idyswk0qlnvyyd5bclm4vf900bkzydp8-ghc-7.10.1,74,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/l7yyqidg8badmk29ipg7qfkv2lah8pi6-ghc-7.10.1,75,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/264dkvcypgki7bl54sr7ch299l86vsds-ghc-7.10.1,76,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/pwf54lfjg8qvrb8zwsl3whm92pb75jh6-ghc-7.10.1,77,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/qrl8z73b7wr02f45skb0bbfzmi3f58j4-ghc-7.10.1,78,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/338a27d5xzxcafl7xjyh6p5zlk0ii9sy-ghc-7.10.1,79,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/mdyy4vmmfww4rvbzgnakwmxbnc6595fl-ghc-7.10.1,80,text-1.2.0.4-287fea8100fd89d633753334774d997a
/nix/store/b08pjszbj7ml3fp2gpp4bdp9xih9qg9w-ghc-7.10.1,81,text-1.2.0.4-287fea8100fd89d633753334774d997a
