storepath,iteration,libraryid
/nix/store/jl5z9av9z9m0pvk3m6dh3hnz785mymlx-ghc-7.10.1,52,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/qs6gz1dvqaq4lax0migk3v6qwq9jqbdv-ghc-7.10.1,53,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/s3r1q57gxnnn3acc6jn7fj0cqp0ya6h8-ghc-7.10.1,54,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/hdzm6v683y839kmv0178dpqrj0hlw5m5-ghc-7.10.1,55,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/crv1giq57c9qhy6ngxdd37asz2642z9a-ghc-7.10.1,56,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/3byxa586hjqxnr9qbb694ydqijgwbp92-ghc-7.10.1,57,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/xjfnjkjh1wb4rkr3j6slz0618jz3kf9s-ghc-7.10.1,58,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/7clm0cadkkg1navpxm29s88ygizkj0pm-ghc-7.10.1,59,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/fprsx99q96q3vjj6m0yylh10klxll9fj-ghc-7.10.1,60,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/q14zxwz37zhjl896a4phbx9dj50w4mn2-ghc-7.10.1,61,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/23chkk5n35sa74m5jmc92ddxvn86swvy-ghc-7.10.1,62,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/kywildnssxqj8davz48djkgmry7z7s7z-ghc-7.10.1,63,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/fx2d82n7gaq1b112h10zsl92bb3bn8zp-ghc-7.10.1,64,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/1kncrc9a85rjzgy88agbrj5daa0kh325-ghc-7.10.1,65,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/8lbd8c10vaidjc1333c6s1a9ghkrh65q-ghc-7.10.1,66,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/jlhwm6njfcp48n5svma938yhfv4jhrcq-ghc-7.10.1,67,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/j1smn4xx2iwc5kr35nfaf4cclzgsg0np-ghc-7.10.1,68,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/gqnri7gxv546f8kpfq93a8khd00pd02z-ghc-7.10.1,69,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/famia3x9z0zwzay45h00dhynkpcxrmlb-ghc-7.10.1,70,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/sfapjcbl0pyg4s6wvs9a44b15v13krmg-ghc-7.10.1,71,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/hqn3ndzldzm47r5vw1b46n67g8ivf3pm-ghc-7.10.1,72,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/kd9z821wcnz79l7acikg4mmgjbjy4y1j-ghc-7.10.1,73,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/7v9x7bvhyjhmr126dzxim4g4cnpds0s5-ghc-7.10.1,74,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
/nix/store/4npfb3x5q5f88qh39n1hgafv4a9zjs4g-ghc-7.10.1,75,aeson-0.8.1.0-3f4b4f84a455998dc173a18ff4616b0c
